user_id,item_id,cat_id,merchant_id,brand_id,month,day,action,age_range,gender,province,score
192387,282121,1467,2981,8345,10,23,0,5,1,天津市,9
192387,282121,1467,2981,8345,10,23,3,3,1,上海市,0
192387,282121,1467,2981,8345,11,11,0,5,0,北京市,0
192387,240568,488,3889,1283,11,11,0,0,1,香港,1
192387,125749,430,2651,5966,11,11,0,0,2,陕西,9
192387,125749,430,2651,5966,11,11,0,5,0,北京市,3
192387,281374,430,2651,5966,11,11,0,2,2,天津市,8
192387,424427,786,1065,7972,11,11,0,7,0,江苏,2
192387,408609,898,296,2946,10,27,0,2,0,重庆市,5
192387,961092,1208,1760,1456,11,11,0,0,1,河南,2
192387,984455,971,3889,1283,11,11,0,5,0,湖南,4
192387,549439,430,2651,5966,11,11,0,1,2,北京市,3
192387,901350,142,4391,653,11,11,0,5,0,北京市,1
192387,549439,430,2651,5966,10,27,0,0,1,上海市,9
192387,549439,430,2651,5966,10,27,0,7,0,广东,9
192387,760698,1271,3955,1422,7,19,0,6,0,北京市,5
192387,996554,1271,3955,1422,7,19,0,0,0,陕西,8
192387,631714,1271,3955,1422,7,19,0,6,0,上海市,1
192387,631714,1271,3955,1422,7,19,3,4,1,四川,4
192387,760698,1271,3955,1422,7,19,0,2,0,山西,8
192387,408609,898,296,2946,10,27,3,3,1,江西,6
192387,399709,1272,717,1510,7,12,0,6,0,山东,3
192387,822352,1272,2106,1725,7,12,0,4,0,天津市,7
192387,81388,1272,2106,1725,7,12,3,1,0,天津市,8
192387,363987,1272,2018,4043,7,12,0,6,0,安徽,6
192387,822352,1272,2106,1725,7,12,3,1,0,天津市,4
192387,399709,1272,717,1510,7,12,3,2,0,内蒙古,0
192387,363987,1272,2018,4043,7,12,3,5,0,广西,5
192387,1041507,1272,3592,3326,7,12,3,6,0,宁夏,8
192387,81388,1272,2106,1725,7,12,0,0,0,陕西,3
192387,610058,389,1393,4705,10,27,0,7,0,上海市,3
192387,904982,683,1444,6762,10,27,0,2,0,陕西,4
192387,954172,1566,1056,1439,7,12,0,6,0,宁夏,0
192387,1041507,1272,3592,3326,7,12,0,2,1,山西,4
192387,504149,1023,925,7402,11,11,0,6,0,宁夏,5
192387,264020,1438,2064,3888,7,14,0,5,0,四川,1
192387,445935,898,2034,5508,8,25,0,2,1,宁夏,9
192387,825580,1021,2747,5411,7,14,0,0,1,澳门,9
192387,822352,1272,2106,1725,7,14,0,0,0,青海,6
192387,69551,1021,4322,4131,7,14,0,5,0,宁夏,9
192387,984887,898,3319,5508,8,25,0,1,0,海南,0
192387,1020740,812,3126,8239,8,10,0,4,1,西藏,3
192387,1073671,351,1802,4347,8,10,0,6,2,上海市,9
192387,293244,1401,3552,2276,8,10,3,3,0,海南,0
192387,692821,812,4133,5459,8,10,0,2,0,吉林,0
192387,444340,1036,1,1662,8,10,0,0,1,上海市,1
192387,923529,493,2034,5085,8,25,0,7,0,河北,0
192387,517079,898,474,5508,8,25,0,5,1,澳门,4
192387,226489,898,474,5508,8,25,0,7,2,天津市,7
192387,704486,280,1970,7119,8,25,0,0,0,上海市,5
192387,663421,295,4042,398,11,4,0,1,1,安徽,3
192387,1058428,177,1006,2479,10,29,0,0,0,重庆市,0
192387,517671,656,2981,8345,11,4,0,3,2,贵州,7
192387,282121,1467,2981,8345,11,4,0,6,1,安徽,8
192387,214874,898,2718,2946,11,4,0,7,0,青海,7
192387,1097450,893,2580,5796,11,4,0,1,0,重庆市,9
192387,282121,1467,2981,8345,11,4,0,1,0,天津市,0
192387,125749,430,2651,5966,10,29,0,0,1,上海市,3
192387,663421,295,4042,398,9,5,0,3,1,天津市,2
192387,365727,1395,4239,7146,9,5,0,6,1,湖南,0
192387,39773,295,467,4707,9,5,0,1,1,湖南,0
192387,1062746,295,4239,5304,9,5,0,4,0,甘肃,9
192387,396833,295,4287,6349,9,5,0,5,0,上海市,0
192387,396833,295,4287,6349,9,5,3,5,0,香港,7
192387,817479,1339,4239,6171,9,5,0,4,2,重庆市,7
192387,601518,295,4239,6171,9,5,0,4,0,上海市,2
192387,125749,430,2651,5966,10,29,0,2,1,重庆市,3
192387,786428,1422,2651,5966,10,29,0,5,0,河南,1
192387,1097450,893,2580,5796,10,8,3,7,0,台湾,5
192387,214874,898,2718,2946,10,29,0,7,0,上海市,7
192387,786428,1422,2651,5966,10,29,0,3,0,重庆市,4
192387,622341,1467,2981,8345,10,29,0,5,0,山西,2
192387,185425,177,1106,4650,10,29,0,0,1,山东,4
192387,106315,351,1677,5712,8,10,0,7,0,贵州,3
192387,663421,295,4042,398,8,22,3,5,1,北京市,1
192387,256982,295,1765,5192,8,22,0,1,0,青海,0
192387,601518,295,4239,6171,8,22,0,1,0,西藏,4
192387,533703,351,3802,3670,8,10,0,0,0,湖南,3
192387,488262,177,2304,1210,10,29,0,7,0,甘肃,9
192387,35058,177,2204,46,10,29,0,2,0,北京市,6
192387,428983,177,4490,6400,10,29,0,4,0,四川,0
192387,1097450,893,2580,5796,10,30,0,0,1,海南,6
192387,282121,1467,2981,8345,10,30,0,1,0,河南,9
192387,1097450,893,2580,5796,10,30,2,2,0,澳门,5
192387,1097450,893,2580,5796,10,30,0,4,0,广东,3
192387,1097450,893,2580,5796,10,30,0,5,0,青海,1
192387,1097450,893,2580,5796,10,30,0,3,0,澳门,1
192387,256982,295,1765,5192,8,22,3,0,1,天津市,0
192387,293244,1401,3552,2276,8,10,0,5,0,内蒙古,8
192387,601518,295,4239,6171,8,22,0,5,0,辽宁,8
192387,39773,295,467,4707,8,22,3,2,0,辽宁,2
192387,293432,295,3170,6314,8,22,0,5,1,山西,0
192387,663421,295,4042,398,8,22,0,7,0,安徽,6
192387,601518,295,4239,6171,8,22,3,2,0,辽宁,0
192387,39773,295,467,4707,8,22,0,7,0,台湾,3
192387,479452,295,4287,6349,8,22,0,6,0,山西,4
192387,35058,177,2204,46,10,29,0,0,1,上海市,5
192387,1097450,893,2580,5796,10,29,0,2,0,台湾,0
192387,125749,430,2651,5966,10,29,2,2,0,澳门,5
192387,786428,1422,2651,5966,10,29,2,7,0,贵州,0
192387,125749,430,2651,5966,10,29,0,1,0,北京市,4
192387,417712,1339,2580,5796,10,29,0,2,0,青海,0
192387,282121,1467,2981,8345,10,29,0,5,0,上海市,6
192387,125749,430,2651,5966,10,29,0,6,2,陕西,7
192387,1097450,893,2580,5796,10,29,0,5,0,青海,0
192387,1097450,893,2580,5796,10,29,0,4,0,台湾,4
192387,125749,430,2651,5966,10,29,0,7,0,宁夏,7
192387,972097,177,2304,1210,10,29,0,7,0,上海市,8
192387,1097450,893,2580,5796,10,29,0,3,0,福建,3
192387,428983,177,4490,6400,10,29,0,3,0,河南,8
192387,786428,1422,2651,5966,10,29,0,6,0,北京市,3
192387,467218,177,2616,6762,10,29,0,0,0,吉林,4
192387,1097450,893,2580,5796,10,29,0,7,1,安徽,0
192387,626535,177,4724,684,10,29,0,1,0,吉林,9
192387,1041507,1272,3592,3326,7,14,0,5,0,陕西,8
192387,954172,1566,1056,1439,7,14,0,2,0,北京市,5
192387,822352,1272,2106,1725,7,14,0,2,0,宁夏,2
192387,822352,1272,2106,1725,7,14,2,0,0,澳门,5
192387,258509,1021,2510,2904,7,14,0,7,0,内蒙古,4
192387,825580,1021,2747,5411,7,14,0,6,0,吉林,5
192387,69551,1021,4322,4131,7,14,3,3,1,陕西,3
192387,825580,1021,2747,5411,7,14,3,1,0,西藏,5
192387,822352,1272,2106,1725,7,14,0,2,0,青海,1
192387,825580,1021,2747,5411,7,14,0,3,0,澳门,0
192387,822352,1272,2106,1725,7,14,0,2,0,安徽,5
192387,918310,1272,2106,1725,7,14,0,3,0,陕西,3
192387,399709,1272,717,1510,7,14,0,3,0,宁夏,3
192387,822352,1272,2106,1725,7,14,0,7,1,内蒙古,3
192387,822352,1272,2106,1725,7,14,0,0,1,吉林,4
192387,166753,1213,4644,8235,7,15,0,6,0,河北,5
192387,499527,351,1800,585,7,15,0,3,1,北京市,8
192387,358608,320,114,2809,7,15,0,6,2,北京市,1
192387,635055,1566,3951,3631,7,15,0,1,0,河南,1
192387,101633,138,1394,3929,7,15,0,5,0,香港,4
192387,45227,1577,1434,8009,7,15,0,7,2,河南,9
192387,595934,320,1124,1135,7,15,0,7,0,山东,7
192387,101633,138,1394,3929,7,15,0,7,2,山东,1
192387,45227,1577,1434,8009,7,15,0,5,1,广西,2
192387,634700,1577,4915,3677,7,15,0,0,0,台湾,4
192387,321132,737,133,8442,7,15,0,3,1,福建,8
192387,151236,1431,1202,8069,7,15,0,5,0,北京市,0
192387,761073,1518,3951,7725,7,15,0,5,0,宁夏,0
192387,987148,187,3024,6393,7,15,0,6,0,浙江,2
192387,667230,464,1742,7885,7,15,0,3,1,重庆市,6
192387,371473,464,1742,7885,7,15,0,3,0,安徽,1
192387,249466,451,950,5211,7,15,0,5,0,海南,1
192387,889499,662,4048,5362,7,15,0,4,1,北京市,6
192387,180270,1566,3951,3631,7,15,0,2,1,陕西,0
192387,195566,351,1677,5712,7,15,0,0,0,辽宁,6
192387,948656,1349,4296,4475,7,15,0,5,0,内蒙古,0
192387,501756,36,3608,7279,7,15,0,5,1,吉林,1
192387,178295,883,950,7177,7,15,0,4,0,四川,7
192387,1012644,1349,941,6065,7,15,0,6,0,北京市,1
192387,889499,662,4048,5362,7,15,0,7,1,北京市,7
192387,649765,451,2323,6275,7,15,0,1,0,青海,3
192387,761073,1518,3951,7725,7,15,0,3,1,北京市,1
192387,371473,464,1742,7885,7,15,0,4,1,台湾,3
192387,522346,1349,1503,6065,7,15,0,2,0,江西,5
192387,751503,1505,287,3981,7,15,0,6,1,山东,3
192387,782591,1095,1412,5515,9,6,0,1,2,上海市,5
192387,862054,1095,3167,3774,9,6,0,7,1,宁夏,0
192387,761073,1518,3951,7725,6,19,3,1,0,辽宁,4
192387,711455,295,3951,7725,6,19,3,0,0,台湾,4
192387,761073,1518,3951,7725,6,19,0,6,0,福建,6
192387,332542,295,3951,3631,6,19,0,1,0,上海市,1
192387,509224,1438,1833,1661,6,19,0,2,1,北京市,5
192387,711455,295,3951,7725,6,19,0,7,0,湖南,4
192387,954172,1566,1056,1439,6,20,0,1,0,上海市,2
192387,954172,1566,1056,1439,6,20,3,6,0,上海市,5
192387,475384,1377,4069,921,7,15,0,7,0,四川,8
192387,87684,1271,1198,4135,7,15,0,5,1,山西,5
192387,778415,1401,3326,6585,10,24,3,1,0,台湾,5
192387,517671,656,2981,8345,10,24,0,7,0,浙江,5
192387,26380,893,3951,3631,10,19,0,4,0,香港,9
192387,385096,683,3326,6585,10,24,0,5,1,台湾,5
192387,778415,1401,3326,6585,10,24,0,5,0,陕西,1
192387,1097450,893,2580,5796,10,19,0,5,0,台湾,3
192387,239368,464,1339,4983,5,17,3,3,0,安徽,1
192387,1097450,893,2580,5796,10,19,2,7,0,海南,4
192387,866485,893,2580,5796,10,19,0,6,0,安徽,8
192387,1097450,893,2580,5796,10,19,0,4,1,山东,9
192387,936203,1208,4644,8235,11,7,3,0,0,湖南,8
192387,408609,898,296,2946,11,7,3,1,0,北京市,9
192387,504149,1023,925,7402,11,7,3,3,0,西藏,6
192387,981145,1023,2108,1793,11,7,3,4,0,浙江,4
192387,794695,1023,3743,7402,11,7,0,6,1,北京市,8
192387,936203,1208,4644,8235,11,7,0,0,0,上海市,4
192387,554714,1208,4144,2276,11,7,0,2,1,北京市,4
192387,408609,898,296,2946,11,7,0,2,1,内蒙古,8
192387,408609,898,296,2946,11,7,0,2,0,安徽,9
192387,504149,1023,925,7402,11,7,0,6,0,山西,2
192387,981145,1023,2108,1793,11,7,0,1,0,北京市,2
192387,794695,1023,3743,7402,11,7,3,3,1,黑龙江,3
192387,256982,295,1765,5192,10,19,0,1,1,广东,5
192387,663421,295,4042,398,10,19,0,4,0,四川,6
192387,941822,384,2195,3192,5,29,0,4,1,上海市,4
192387,941822,384,2195,3192,5,29,0,2,1,上海市,8
192387,941822,384,2195,3192,5,29,2,7,1,湖北,1
192387,517671,656,2981,8345,10,24,0,6,0,台湾,8
192387,778415,1401,3326,6585,10,24,0,6,1,内蒙古,8
192387,318890,125,4325,8317,10,24,0,7,0,重庆市,7
192387,1097450,893,2580,5796,10,19,0,4,0,河南,6
192387,601518,295,4239,6171,10,19,0,7,1,甘肃,1
192387,396833,295,4287,6349,10,19,0,2,2,北京市,1
192387,1097450,893,2580,5796,10,19,0,0,1,安徽,3
192387,318890,125,4325,8317,10,19,0,4,0,甘肃,0
192387,1097450,893,2580,5796,10,19,0,3,2,吉林,8
192387,417712,1339,2580,5796,10,19,0,5,0,吉林,4
192387,318890,125,4325,8317,10,19,0,1,0,云南,6
192387,1097450,893,2580,5796,10,19,0,0,1,北京市,0
192387,778415,1401,3326,6585,10,24,0,0,1,吉林,1
192387,282121,1467,2981,8345,10,24,0,1,1,贵州,5
192387,293244,1401,3552,2276,10,24,0,3,1,云南,3
192387,822551,812,2454,8471,7,28,0,0,2,甘肃,1
192387,282121,1467,2981,8345,10,24,0,2,0,陕西,5
192387,318890,125,4325,8317,10,22,0,6,0,云南,3
197461,917714,662,3698,2104,9,19,0,6,0,云南,7
197461,758066,766,1125,5009,9,28,3,6,0,内蒙古,5
197461,115025,766,1125,5009,9,28,3,0,0,四川,0
197461,852307,1095,3698,2104,9,6,0,5,0,上海市,6
197461,917714,662,3698,2104,9,6,0,3,0,山东,8
197461,1040694,1095,3698,2104,9,6,0,7,0,山东,7
197461,917714,662,3698,2104,9,6,0,5,1,天津市,0
197461,76219,389,4044,82,11,10,0,7,1,云南,1
197461,194317,662,3698,2104,9,6,0,2,0,辽宁,5
197461,194317,662,3698,2104,9,6,0,1,1,河北,0
197461,917714,662,3698,2104,9,6,2,0,1,宁夏,5
197461,4089,389,3698,2104,11,10,0,1,1,青海,4
197461,858719,994,971,8337,11,10,0,3,0,湖南,7
197461,586586,389,4492,6346,11,10,3,0,0,西藏,6
197461,465178,1612,1872,3474,11,10,0,6,1,湖南,0
197461,1015944,1142,4044,82,11,10,0,7,0,内蒙古,9
197461,471045,389,4044,82,11,10,0,2,1,内蒙古,1
197461,1107729,389,3698,2104,10,6,0,2,1,四川,8
197461,633160,602,2336,4382,11,10,0,4,2,宁夏,4
197461,586586,389,4492,6346,11,10,0,6,0,宁夏,5
197461,5037,994,971,8337,8,25,3,0,2,山东,0
197461,209756,154,3698,2104,9,5,0,2,0,北京市,2
197461,727876,662,3698,2104,9,5,0,1,0,北京市,2
197461,209756,154,3698,2104,9,5,0,4,0,北京市,9
197461,696750,1095,3698,2104,9,5,0,5,0,香港,6
197461,621576,1142,3698,2104,9,30,0,7,0,陕西,2
197461,1040694,1095,3698,2104,9,5,0,7,0,吉林,3
197461,103557,662,3698,2104,9,5,0,0,1,北京市,8
197461,917714,662,3698,2104,9,5,0,5,0,福建,4
197461,134473,1142,3698,2104,9,5,0,5,0,北京市,6
197461,917714,662,3698,2104,9,5,3,1,0,湖北,3
197461,692273,387,3698,2104,9,5,0,2,0,湖南,9
197461,1040694,1095,3698,2104,9,5,0,3,0,天津市,1
197461,446849,267,3061,228,9,17,0,2,0,浙江,9
197461,85196,1577,1861,4083,5,27,3,7,0,湖南,0
197461,213835,994,1129,5494,8,26,3,4,0,宁夏,0
197461,39434,994,971,8337,8,26,3,4,0,河南,7
197461,985643,389,3698,2104,9,5,0,4,0,内蒙古,3
197461,917714,662,3698,2104,9,5,0,6,0,陕西,5
197461,446849,267,3061,228,9,17,3,4,1,山东,7
197461,646552,766,2265,2614,9,29,0,2,0,湖南,1
197461,618017,766,1125,5009,9,29,0,1,1,上海市,5
197461,758066,766,1125,5009,9,29,0,3,0,福建,5
197461,369094,1095,3698,2104,9,5,0,3,2,河南,2
197461,85196,1577,1861,4083,8,22,0,6,1,四川,2
197461,398869,766,4859,2124,9,29,0,7,2,山东,4
197461,51155,389,3698,2104,9,30,0,6,1,四川,0
197461,209756,154,3698,2104,9,5,0,3,0,辽宁,7
197461,210865,1163,561,2026,8,22,0,4,0,吉林,7
197461,917714,662,3698,2104,9,5,0,7,0,山西,2
197461,636563,387,3698,2104,9,30,0,0,1,上海市,1
197461,790106,662,3698,2104,9,30,0,6,0,宁夏,5
197461,917714,662,3698,2104,9,5,0,5,1,宁夏,5
197461,917714,662,3698,2104,9,5,0,3,1,陕西,6
197461,85196,1577,1861,4083,5,28,2,0,0,宁夏,2
197461,1044786,184,496,7168,11,11,0,0,1,山西,1
197461,1093758,962,786,5245,11,11,2,3,1,北京市,6
197461,308579,962,786,5245,11,11,0,5,0,西藏,2
197461,1093758,962,786,5245,11,11,0,2,0,陕西,8
197461,1044786,184,496,7168,11,11,0,7,0,贵州,3
197461,554799,1238,3491,3969,11,11,0,7,0,北京市,1
197461,751176,1238,812,6540,11,11,0,3,1,安徽,6
197461,1107729,389,3698,2104,9,20,3,5,0,北京市,0
268116,1042807,1611,2813,5818,11,3,0,1,0,吉林,1
268116,203960,276,2813,5818,11,3,0,6,0,天津市,2
268116,77809,276,2813,5818,11,3,0,4,0,贵州,5
268116,413640,300,3080,5263,11,11,2,2,0,安徽,7
268116,62589,276,361,5735,11,11,2,3,0,上海市,7
268116,1042807,1611,2813,5818,11,3,0,2,0,宁夏,7
268116,62589,276,361,5735,11,11,0,1,0,吉林,1
268116,164839,1611,2813,5818,11,3,0,6,0,台湾,8
268116,413640,300,3080,5263,11,11,0,2,1,广东,7
268116,164839,1611,2813,5818,11,3,0,2,0,新疆,6
268116,765621,946,3491,3969,11,9,0,3,0,安徽,3
268116,934988,611,4585,8011,11,9,0,2,0,天津市,3
268116,1073849,276,3183,8235,11,9,0,6,0,北京市,4
268116,616013,389,4044,82,11,9,0,7,0,台湾,9
268116,849557,276,3883,5015,11,9,0,5,0,湖北,7
268116,685710,300,3080,5263,11,9,0,7,1,江西,5
268116,1033715,300,3080,5263,11,9,0,0,1,四川,7
268116,744182,1023,1739,8235,11,9,0,7,0,陕西,7
268116,917839,300,598,8351,11,5,0,3,1,山西,7
268116,600992,300,598,8351,11,5,0,4,1,山东,6
268116,765621,946,3491,3969,11,5,0,3,0,西藏,6
268116,774989,300,1592,6563,11,5,0,0,1,青海,3
268116,765621,946,3491,3969,11,5,0,4,0,吉林,2
268116,298528,300,598,8351,11,5,0,7,0,重庆市,2
268116,366803,300,1592,6563,11,5,0,4,0,辽宁,0
268116,685710,300,3080,5263,11,5,0,0,0,澳门,1
268116,599875,300,598,8351,11,5,0,4,0,山东,0
268116,942650,300,598,8351,11,5,0,2,0,天津市,1
268116,277941,300,978,4075,11,5,0,1,2,陕西,3
268116,917839,300,598,8351,11,5,0,7,0,山东,2
268116,657486,300,4218,3700,11,5,0,3,0,陕西,2
268116,906291,276,361,5735,11,9,0,6,0,山西,0
268116,458504,389,4173,5376,11,9,0,7,1,四川,1
268116,685710,300,3080,5263,11,9,0,0,0,台湾,9
268116,685710,300,3080,5263,11,9,0,6,0,陕西,2
268116,413640,300,3080,5263,11,9,0,2,0,河南,9
268116,765621,946,3491,3969,11,9,0,5,1,海南,5
268116,468985,276,3183,8235,11,9,0,4,1,湖南,6
268116,419039,276,3183,8235,11,9,0,3,0,北京市,3
268116,576548,1101,167,342,11,9,0,5,1,山西,4
268116,413640,300,3080,5263,11,9,0,4,0,西藏,2
268116,419039,276,3183,8235,11,9,0,4,0,上海市,1
268116,211755,389,2963,6803,11,9,0,1,1,台湾,6
268116,739961,389,4173,5376,11,9,0,0,1,青海,0
268116,62589,276,361,5735,11,9,0,5,0,河北,7
268116,413640,300,3080,5263,11,9,0,7,2,黑龙江,3
268116,765621,946,3491,3969,11,9,0,4,0,台湾,8
268116,633334,276,3183,8235,11,9,0,3,0,河南,3
268116,886445,300,3080,5263,11,9,0,6,0,天津市,6
268116,765621,946,3491,3969,11,9,0,0,1,上海市,4
268116,683788,389,4044,82,11,9,0,7,0,青海,8
268116,393854,276,361,5735,11,9,0,2,0,上海市,3
268116,454937,276,361,5735,11,9,3,1,0,安徽,9
268116,413640,300,3080,5263,11,9,0,0,2,天津市,3
268116,413640,300,3080,5263,11,9,3,2,0,山东,0
268116,413640,300,3080,5263,11,9,0,3,1,天津市,3
268116,765621,946,3491,3969,11,9,3,6,0,天津市,0
268116,765621,946,3491,3969,11,9,0,0,0,陕西,7
268116,413640,300,3080,5263,11,9,0,6,0,内蒙古,3
268116,491543,606,167,342,11,9,0,1,0,辽宁,8
268116,1006376,276,3883,5015,11,9,0,6,1,重庆市,8
268116,918223,389,4094,7749,11,9,0,4,0,安徽,2
268116,1073849,276,3183,8235,11,9,0,7,1,内蒙古,8
268116,672239,1101,809,3929,11,9,0,7,0,北京市,6
268116,1062251,1101,167,342,11,9,0,2,1,辽宁,9
268116,62589,276,361,5735,11,9,0,3,2,上海市,1
268116,413640,300,3080,5263,11,9,0,0,1,陕西,2
268116,885212,500,465,1797,11,9,0,6,0,陕西,6
268116,866358,276,361,5735,11,9,0,7,1,湖北,3
268116,454937,276,361,5735,11,9,0,1,0,浙江,8
268116,765621,946,3491,3969,11,9,0,4,1,北京市,0
268116,468985,276,3183,8235,11,9,0,6,2,重庆市,9
268116,774877,389,4044,82,11,9,0,5,0,河南,4
268116,991429,611,4585,8011,11,9,0,2,0,北京市,9
268116,413640,300,3080,5263,11,9,0,7,1,北京市,9
268116,413640,300,3080,5263,11,9,0,7,2,北京市,9
268116,176165,389,4044,82,11,9,0,0,0,贵州,3
268116,765621,946,3491,3969,11,9,0,0,1,四川,9
268116,685710,300,3080,5263,11,9,0,5,0,北京市,3
268116,346032,300,3080,5263,11,9,0,6,1,北京市,8
268116,765621,946,3491,3969,11,9,0,3,0,辽宁,1
268116,310384,662,2963,6803,11,9,0,6,0,陕西,3
268116,897893,389,4044,82,11,9,0,7,1,广西,5
268116,685710,300,3080,5263,11,9,3,7,0,江苏,5
268116,62589,276,361,5735,11,9,3,5,1,内蒙古,9
268116,468985,276,3183,8235,11,9,0,7,1,北京市,6
268116,1078258,389,4044,82,11,9,0,3,0,安徽,4
268116,810903,389,4044,82,11,9,0,4,0,福建,8
268116,765621,946,3491,3969,11,9,0,5,0,天津市,0
268116,501530,451,3502,7982,9,16,0,1,2,澳门,1
268116,763517,451,1558,3516,7,25,0,0,0,澳门,8
268116,413640,300,3080,5263,11,8,0,2,0,北京市,1
268116,2680,451,3502,7982,9,16,0,5,0,台湾,7
268116,673275,451,1574,6615,9,16,0,4,1,吉林,3
268116,685710,300,3080,5263,11,8,0,4,0,辽宁,8
268116,62057,451,3502,7982,9,16,0,3,1,河南,7
268116,886445,300,3080,5263,11,8,0,1,1,重庆市,2
268116,763517,451,1558,3516,6,19,0,6,0,黑龙江,3
268116,401437,1075,2813,5818,11,4,0,3,1,湖北,5
268116,924232,1075,2813,5818,11,4,0,3,2,广西,4
268116,954301,1075,3491,3969,11,4,0,1,1,天津市,1
268116,413640,300,3080,5263,11,11,0,0,0,上海市,6
236014,860731,500,1998,5665,11,11,0,7,0,重庆市,6
236014,162740,656,2444,1653,11,11,0,5,0,山东,7
236014,812055,389,317,962,11,11,0,6,1,天津市,3
236014,162740,656,2444,1653,11,11,0,6,0,江苏,5
236014,162740,656,2444,1653,11,11,2,6,0,西藏,7
236014,812055,389,317,962,11,11,2,4,0,台湾,5
236014,553814,154,664,736,11,11,0,7,0,海南,6
236014,983845,154,664,736,11,11,0,5,0,重庆市,1
236014,983845,154,664,736,11,11,0,5,0,台湾,5
236014,983845,154,664,736,11,11,0,0,1,陕西,0
236014,85651,408,2318,7319,11,11,0,0,0,四川,6
236014,983845,154,664,736,11,11,0,7,1,西藏,1
236014,326243,748,2047,1901,11,11,0,0,1,重庆市,4
236014,822352,1272,2106,1725,11,11,0,2,0,西藏,8
236014,85651,408,2318,7319,11,11,0,5,0,海南,2
236014,251069,662,2874,2258,10,2,3,1,0,重庆市,3
236014,767260,1505,4787,4661,10,2,0,1,0,北京市,9
236014,817988,1505,841,8006,10,2,0,5,1,贵州,9
236014,983845,154,664,736,11,10,3,5,0,海南,0
236014,817988,1505,841,8006,10,2,0,1,0,吉林,9
236014,537128,1505,841,8006,10,2,0,3,2,宁夏,3
236014,978353,302,841,8006,10,2,3,7,0,四川,2
236014,978353,302,841,8006,10,2,0,7,0,安徽,4
236014,839427,1505,4787,4661,10,2,0,0,0,山东,5
236014,817988,1505,841,8006,10,2,0,3,0,辽宁,1
236014,817988,1505,841,8006,10,2,0,5,0,宁夏,4
236014,706121,748,108,2166,9,28,0,0,0,北京市,5
236014,915232,612,108,2166,9,28,0,6,2,安徽,9
236014,943798,748,108,2166,9,28,0,1,1,新疆,0
236014,706121,748,108,2166,9,28,0,3,1,宁夏,9
236014,371812,612,108,2166,9,28,0,5,2,四川,3
236014,593919,662,2383,5373,10,1,0,6,1,山西,3
236014,188742,1577,4847,4276,10,17,0,5,1,河北,8
236014,765657,1505,2383,5373,10,1,0,6,2,上海市,1
236014,160234,1505,2383,5373,10,1,0,6,0,青海,1
236014,880069,1505,4847,4276,10,17,0,1,1,山东,4
236014,247713,1095,4847,4276,10,17,0,6,0,陕西,8
236014,603179,302,4847,4276,10,17,0,2,1,山西,2
236014,276750,1505,3828,1446,10,1,0,3,1,上海市,2
236014,949783,662,4847,4276,10,17,0,6,0,天津市,2
236014,332701,662,4847,4276,10,17,0,6,0,吉林,5
236014,949783,662,4847,4276,10,17,0,7,0,福建,6
236014,603179,302,4847,4276,10,17,0,2,0,陕西,1
236014,314825,662,2383,5373,10,1,0,2,0,澳门,6
236014,131995,662,2383,5373,10,1,3,5,0,陕西,7
236014,85651,408,2318,7319,11,8,0,1,0,重庆市,6
236014,85651,408,2318,7319,11,8,0,2,0,陕西,5
236014,162740,656,2444,1653,11,8,0,3,0,海南,2
236014,812055,389,317,962,11,8,0,3,0,新疆,1
236014,747238,1505,4688,4623,10,1,0,0,0,海南,1
236014,448151,656,4041,3214,11,1,0,5,1,陕西,4
236014,81388,1272,2106,1725,11,1,0,6,0,上海市,3
236014,840624,1591,4321,2018,11,1,0,7,0,新疆,0
236014,611848,1591,4335,649,11,1,0,7,0,贵州,0
236014,822352,1272,2106,1725,11,1,0,5,0,台湾,4
236014,307577,1505,4688,4623,10,1,0,0,2,山西,6
236014,131995,662,2383,5373,10,1,0,4,1,福建,2
236014,492131,1389,2213,6946,10,1,0,2,0,湖北,1
236014,860731,500,1998,5665,11,11,0,0,0,北京市,4
248257,466309,664,2418,6652,11,8,0,4,0,江苏,5
248257,708982,555,752,198,11,8,0,2,1,内蒙古,6
248257,729027,737,4805,1431,11,8,0,1,0,广西,3
248257,740183,1112,3094,5801,11,8,0,7,1,北京市,7
248257,1044348,664,2652,7117,11,8,0,3,0,吉林,1
248257,387260,1112,1708,2970,11,8,0,0,1,北京市,9
248257,141675,664,2669,3776,11,8,0,6,0,吉林,1
248257,542900,1112,3094,5801,11,8,0,3,1,宁夏,0
248257,340046,664,2418,6652,11,8,0,0,0,湖南,9
248257,616551,120,698,3052,11,8,0,0,2,吉林,0
248257,49881,1112,1708,2970,11,8,0,1,1,重庆市,6
248257,661351,962,698,3052,11,8,0,2,0,广东,8
248257,34824,737,3096,3080,11,8,0,0,0,贵州,4
248257,777726,552,226,7623,10,10,0,1,0,宁夏,2
248257,327852,119,2652,7117,11,8,0,5,1,北京市,0
248257,807898,664,2418,6652,11,8,0,2,0,安徽,1
248257,616551,120,698,3052,11,8,0,0,0,安徽,6
248257,807898,664,2418,6652,11,8,0,1,2,陕西,6
248257,1044348,664,2652,7117,11,8,0,2,1,河南,8
248257,424380,1112,3094,5801,11,8,0,3,1,甘肃,3
248257,240380,1581,4543,4473,10,13,0,0,0,四川,6
248257,447309,229,4605,7622,11,8,0,2,1,山东,3
248257,1592,737,2617,6483,11,8,0,6,0,江苏,4
